candidate,direction,phase,lane,outcome,restored_generation,settled_generation,settled_period,population_at_stop
sl4x4_010,SW,3,-3,changed_periodic,,43,1,0
sl4x4_010,SW,3,-2,changed_periodic,,46,1,6
sl4x4_010,SW,3,-1,changed_periodic,,65,1,7
sl4x4_010,SW,3,0,changed_periodic,,75,1,7
sl4x4_010,SW,3,1,changed_periodic,,58,1,4
sl4x4_010,SW,3,2,unresolved_by_horizon,,,,359
sl4x4_010,SW,3,3,unresolved_by_horizon,,,,95
sl4x4_010,NW,0,-6,changed_periodic,,54,1,0
sl4x4_010,NW,0,-5,changed_periodic,,62,1,24
sl4x4_010,NW,0,-4,unresolved_by_horizon,,,,19
sl4x4_010,NW,0,-3,unresolved_by_horizon,,,,110
sl4x4_010,NW,0,-2,changed_periodic,,36,1,4
sl4x4_010,NW,0,-1,changed_periodic,,52,1,0
sl4x4_010,NW,0,0,changed_periodic,,50,1,0
sl4x4_010,NW,0,1,changed_periodic,,30,1,4
sl4x4_010,NW,0,2,unresolved_by_horizon,,,,77
sl4x4_010,NW,0,3,unresolved_by_horizon,,,,19
sl4x4_010,NW,0,4,changed_periodic,,44,1,24
sl4x4_010,NW,0,5,changed_periodic,,32,1,0
sl4x4_010,NW,1,-6,changed_periodic,,53,1,0
sl4x4_010,NW,1,-5,changed_periodic,,61,1,24
sl4x4_010,NW,1,-4,unresolved_by_horizon,,,,19
sl4x4_010,NW,1,-3,unresolved_by_horizon,,,,106
sl4x4_010,NW,1,-2,changed_periodic,,35,1,4
sl4x4_010,NW,1,-1,changed_periodic,,51,1,0
sl4x4_010,NW,1,0,changed_periodic,,49,1,0
sl4x4_010,NW,1,1,changed_periodic,,29,1,4
sl4x4_010,NW,1,2,unresolved_by_horizon,,,,77
sl4x4_010,NW,1,3,unresolved_by_horizon,,,,19
sl4x4_010,NW,1,4,changed_periodic,,43,1,24
sl4x4_010,NW,1,5,changed_periodic,,31,1,0
sl4x4_010,NW,2,-6,changed_periodic,,52,1,0
sl4x4_010,NW,2,-5,changed_periodic,,60,1,24
sl4x4_010,NW,2,-4,unresolved_by_horizon,,,,19
sl4x4_010,NW,2,-3,unresolved_by_horizon,,,,108
sl4x4_010,NW,2,-2,changed_periodic,,34,1,4
sl4x4_010,NW,2,-1,changed_periodic,,50,1,0
sl4x4_010,NW,2,0,changed_periodic,,48,1,0
sl4x4_010,NW,2,1,changed_periodic,,28,1,4
sl4x4_010,NW,2,2,unresolved_by_horizon,,,,77
sl4x4_010,NW,2,3,unresolved_by_horizon,,,,19
sl4x4_010,NW,2,4,changed_periodic,,42,1,24
sl4x4_010,NW,2,5,changed_periodic,,30,1,0
sl4x4_010,NW,3,-6,changed_periodic,,67,1,0
sl4x4_010,NW,3,-5,changed_periodic,,75,1,24
sl4x4_010,NW,3,-4,unresolved_by_horizon,,,,19
sl4x4_010,NW,3,-3,unresolved_by_horizon,,,,166
sl4x4_010,NW,3,-2,changed_periodic,,49,1,4
sl4x4_010,NW,3,-1,changed_periodic,,65,1,0
sl4x4_010,NW,3,0,changed_periodic,,63,1,0
sl4x4_010,NW,3,1,changed_periodic,,43,1,4
sl4x4_010,NW,3,2,unresolved_by_horizon,,,,109
sl4x4_010,NW,3,3,unresolved_by_horizon,,,,19
sl4x4_010,NW,3,4,changed_periodic,,57,1,24
sl4x4_010,NW,3,5,changed_periodic,,45,1,0
sl4x4_010,NE,0,-2,unresolved_by_horizon,,,,85
sl4x4_010,NE,0,-1,unresolved_by_horizon,,,,292
sl4x4_010,NE,0,0,changed_periodic,,43,1,4
sl4x4_010,NE,0,1,changed_periodic,,64,1,7
sl4x4_010,NE,0,2,changed_periodic,,58,1,7
sl4x4_010,NE,0,3,changed_periodic,,43,1,6
sl4x4_010,NE,0,4,changed_periodic,,44,1,0
sl4x4_010,NE,0,5,changed_periodic,,74,1,24
sl4x4_010,NE,0,6,unresolved_by_horizon,,,,131
sl4x4_010,NE,0,7,changed_periodic,,58,1,0
sl4x4_010,NE,0,8,changed_periodic,,74,1,24
sl4x4_010,NE,1,-2,unresolved_by_horizon,,,,90
sl4x4_010,NE,1,-1,unresolved_by_horizon,,,,293
sl4x4_010,NE,1,0,changed_periodic,,42,1,4
sl4x4_010,NE,1,1,changed_periodic,,63,1,7
sl4x4_010,NE,1,2,changed_periodic,,57,1,7
sl4x4_010,NE,1,3,changed_periodic,,42,1,6
sl4x4_010,NE,1,4,changed_periodic,,43,1,0
sl4x4_010,NE,1,5,changed_periodic,,73,1,24
sl4x4_010,NE,1,6,unresolved_by_horizon,,,,114
sl4x4_010,NE,1,7,changed_periodic,,57,1,0
sl4x4_010,NE,1,8,changed_periodic,,73,1,24
sl4x4_010,NE,2,-2,unresolved_by_horizon,,,,90
sl4x4_010,NE,2,-1,unresolved_by_horizon,,,,296
sl4x4_010,NE,2,0,changed_periodic,,41,1,4
sl4x4_010,NE,2,1,changed_periodic,,62,1,7
sl4x4_010,NE,2,2,changed_periodic,,56,1,7
sl4x4_010,NE,2,3,changed_periodic,,41,1,6
sl4x4_010,NE,2,4,changed_periodic,,42,1,0
sl4x4_010,NE,2,5,changed_periodic,,72,1,24
sl4x4_010,NE,2,6,unresolved_by_horizon,,,,119
sl4x4_010,NE,2,7,changed_periodic,,56,1,0
sl4x4_010,NE,2,8,changed_periodic,,72,1,24
sl4x4_010,NE,3,-2,unresolved_by_horizon,,,,97
sl4x4_010,NE,3,-1,unresolved_by_horizon,,,,322
sl4x4_010,NE,3,0,changed_periodic,,40,1,4
sl4x4_010,NE,3,1,changed_periodic,,61,1,7
sl4x4_010,NE,3,2,changed_periodic,,55,1,7
sl4x4_010,NE,3,3,changed_periodic,,40,1,6
sl4x4_010,NE,3,4,changed_periodic,,41,1,0
sl4x4_010,NE,3,5,changed_periodic,,71,1,24
sl4x4_010,NE,3,6,unresolved_by_horizon,,,,111
sl4x4_010,NE,3,7,changed_periodic,,55,1,0
sl4x4_010,NE,3,8,changed_periodic,,71,1,24
sl4x4_011,SE,0,-5,unresolved_by_horizon,,,,27
sl4x4_011,SE,0,-4,unresolved_by_horizon,,,,25
sl4x4_011,SE,0,-3,changed_periodic,,52,1,15
sl4x4_011,SE,0,-2,changed_periodic,,145,2,15
sl4x4_011,SE,0,-1,changed_periodic,,143,2,15
sl4x4_011,SE,0,0,changed_periodic,,141,2,15
sl4x4_011,SE,0,1,changed_periodic,,139,2,15
sl4x4_011,SE,0,2,changed_periodic,,42,1,15
sl4x4_011,SE,0,3,unresolved_by_horizon,,,,25
sl4x4_011,SE,0,4,unresolved_by_horizon,,,,21
sl4x4_011,SE,1,-5,unresolved_by_horizon,,,,26
sl4x4_011,SE,1,-4,unresolved_by_horizon,,,,25
sl4x4_011,SE,1,-3,changed_periodic,,51,1,15
sl4x4_011,SE,1,-2,changed_periodic,,144,2,15
sl4x4_011,SE,1,-1,changed_periodic,,142,2,15
sl4x4_011,SE,1,0,changed_periodic,,140,2,15
sl4x4_011,SE,1,1,changed_periodic,,138,2,15
sl4x4_011,SE,1,2,changed_periodic,,41,1,15
sl4x4_011,SE,1,3,unresolved_by_horizon,,,,25
sl4x4_011,SE,1,4,unresolved_by_horizon,,,,21
sl4x4_011,SE,2,-5,unresolved_by_horizon,,,,24
sl4x4_011,SE,2,-4,unresolved_by_horizon,,,,25
sl4x4_011,SE,2,-3,changed_periodic,,50,1,15
sl4x4_011,SE,2,-2,changed_periodic,,143,2,15
sl4x4_011,SE,2,-1,changed_periodic,,141,2,15
sl4x4_011,SE,2,0,changed_periodic,,139,2,15
sl4x4_011,SE,2,1,changed_periodic,,137,2,15
sl4x4_011,SE,2,2,changed_periodic,,40,1,15
sl4x4_011,SE,2,3,unresolved_by_horizon,,,,25
sl4x4_011,SE,2,4,unresolved_by_horizon,,,,21
sl4x4_011,SE,3,-5,unresolved_by_horizon,,,,23
sl4x4_011,SE,3,-4,unresolved_by_horizon,,,,25
sl4x4_011,SE,3,-3,changed_periodic,,49,1,15
sl4x4_011,SE,3,-2,changed_periodic,,142,2,15
sl4x4_011,SE,3,-1,changed_periodic,,140,2,15
sl4x4_011,SE,3,0,changed_periodic,,138,2,15
sl4x4_011,SE,3,1,changed_periodic,,136,2,15
sl4x4_011,SE,3,2,changed_periodic,,39,1,15
sl4x4_011,SE,3,3,unresolved_by_horizon,,,,25
sl4x4_011,SE,3,4,unresolved_by_horizon,,,,21
sl4x4_011,SW,0,-9,changed_periodic,,108,1,16
sl4x4_011,SW,0,-8,changed_periodic,,93,2,46
sl4x4_011,SW,0,-7,changed_periodic,,66,2,15
sl4x4_011,SW,0,-6,unresolved_by_horizon,,,,5
sl4x4_011,SW,0,-5,changed_periodic,,44,1,8
sl4x4_011,SW,0,-4,unresolved_by_horizon,,,,9
sl4x4_011,SW,0,-3,changed_periodic,,206,2,55
sl4x4_011,SW,0,-2,changed_periodic,,208,2,55
sl4x4_011,SW,0,-1,unresolved_by_horizon,,,,9
sl4x4_011,SW,0,0,changed_periodic,,54,1,8
sl4x4_011,SW,0,1,unresolved_by_horizon,,,,5
sl4x4_011,SW,0,2,changed_periodic,,84,2,15
sl4x4_011,SW,0,3,changed_periodic,,115,2,46
sl4x4_011,SW,0,4,changed_periodic,,134,1,16
sl4x4_011,SW,1,-9,changed_periodic,,107,1,16
sl4x4_011,SW,1,-8,changed_periodic,,92,2,46
sl4x4_011,SW,1,-7,changed_periodic,,65,2,15
sl4x4_011,SW,1,-6,unresolved_by_horizon,,,,5
sl4x4_011,SW,1,-5,changed_periodic,,43,1,8
sl4x4_011,SW,1,-4,unresolved_by_horizon,,,,9
sl4x4_011,SW,1,-3,changed_periodic,,205,2,55
sl4x4_011,SW,1,-2,changed_periodic,,207,2,55
sl4x4_011,SW,1,-1,unresolved_by_horizon,,,,9
sl4x4_011,SW,1,0,changed_periodic,,53,1,8
sl4x4_011,SW,1,1,unresolved_by_horizon,,,,5
sl4x4_011,SW,1,2,changed_periodic,,83,2,15
sl4x4_011,SW,1,3,changed_periodic,,114,2,46
sl4x4_011,SW,1,4,changed_periodic,,133,1,16
sl4x4_011,SW,2,-9,changed_periodic,,106,1,16
sl4x4_011,SW,2,-8,changed_periodic,,91,2,46
sl4x4_011,SW,2,-7,changed_periodic,,64,2,15
sl4x4_011,SW,2,-6,unresolved_by_horizon,,,,5
sl4x4_011,SW,2,-5,changed_periodic,,42,1,8
sl4x4_011,SW,2,-4,unresolved_by_horizon,,,,9
sl4x4_011,SW,2,-3,changed_periodic,,204,2,55
sl4x4_011,SW,2,-2,changed_periodic,,206,2,55
sl4x4_011,SW,2,-1,unresolved_by_horizon,,,,9
sl4x4_011,SW,2,0,changed_periodic,,52,1,8
sl4x4_011,SW,2,1,unresolved_by_horizon,,,,5
sl4x4_011,SW,2,2,changed_periodic,,82,2,15
sl4x4_011,SW,2,3,changed_periodic,,113,2,46
sl4x4_011,SW,2,4,changed_periodic,,132,1,16
sl4x4_011,SW,3,-9,changed_periodic,,121,1,16
sl4x4_011,SW,3,-8,changed_periodic,,106,2,46
sl4x4_011,SW,3,-7,changed_periodic,,79,2,15
sl4x4_011,SW,3,-6,unresolved_by_horizon,,,,5
sl4x4_011,SW,3,-5,changed_periodic,,57,1,8
sl4x4_011,SW,3,-4,unresolved_by_horizon,,,,9
sl4x4_011,SW,3,-3,changed_periodic,,219,2,55
sl4x4_011,SW,3,-2,changed_periodic,,221,2,55
sl4x4_011,SW,3,-1,unresolved_by_horizon,,,,9
sl4x4_011,SW,3,0,changed_periodic,,67,1,8
sl4x4_011,SW,3,1,unresolved_by_horizon,,,,5
sl4x4_011,SW,3,2,changed_periodic,,97,2,15
sl4x4_011,SW,3,3,changed_periodic,,128,2,46
sl4x4_011,SW,3,4,changed_periodic,,147,1,16
sl4x4_011,NW,0,-5,unresolved_by_horizon,,,,21
sl4x4_011,NW,0,-4,unresolved_by_horizon,,,,25
sl4x4_011,NW,0,-3,changed_periodic,,40,1,15
sl4x4_011,NW,0,-2,changed_periodic,,133,2,15
sl4x4_011,NW,0,-1,changed_periodic,,131,2,15
sl4x4_011,NW,0,0,changed_periodic,,129,2,15
sl4x4_011,NW,0,1,changed_periodic,,127,2,15
sl4x4_011,NW,0,2,changed_periodic,,30,1,15
sl4x4_011,NW,0,3,unresolved_by_horizon,,,,25
sl4x4_011,NW,0,4,unresolved_by_horizon,,,,21
sl4x4_011,NW,1,-5,unresolved_by_horizon,,,,21
sl4x4_011,NW,1,-4,unresolved_by_horizon,,,,25
sl4x4_011,NW,1,-3,changed_periodic,,39,1,15
sl4x4_011,NW,1,-2,changed_periodic,,132,2,15
sl4x4_011,NW,1,-1,changed_periodic,,130,2,15
sl4x4_011,NW,1,0,changed_periodic,,128,2,15
sl4x4_011,NW,1,1,changed_periodic,,126,2,15
sl4x4_011,NW,1,2,changed_periodic,,29,1,15
sl4x4_011,NW,1,3,unresolved_by_horizon,,,,25
sl4x4_011,NW,1,4,unresolved_by_horizon,,,,21
sl4x4_011,NW,2,-5,unresolved_by_horizon,,,,21
sl4x4_011,NW,2,-4,unresolved_by_horizon,,,,25
sl4x4_011,NW,2,-3,changed_periodic,,38,1,15
sl4x4_011,NW,2,-2,changed_periodic,,131,2,15
sl4x4_011,NW,2,-1,changed_periodic,,129,2,15
sl4x4_011,NW,2,0,changed_periodic,,127,2,15
sl4x4_011,NW,2,1,changed_periodic,,125,2,15
sl4x4_011,NW,2,2,changed_periodic,,28,1,15
sl4x4_011,NW,2,3,unresolved_by_horizon,,,,25
sl4x4_011,NW,2,4,unresolved_by_horizon,,,,21
sl4x4_011,NW,3,-5,unresolved_by_horizon,,,,25
sl4x4_011,NW,3,-4,unresolved_by_horizon,,,,25
sl4x4_011,NW,3,-3,changed_periodic,,53,1,15
sl4x4_011,NW,3,-2,changed_periodic,,146,2,15
sl4x4_011,NW,3,-1,changed_periodic,,144,2,15
sl4x4_011,NW,3,0,changed_periodic,,142,2,15
sl4x4_011,NW,3,1,changed_periodic,,140,2,15
sl4x4_011,NW,3,2,changed_periodic,,43,1,15
sl4x4_011,NW,3,3,unresolved_by_horizon,,,,25
sl4x4_011,NW,3,4,unresolved_by_horizon,,,,21
sl4x4_011,NE,0,-3,changed_periodic,,120,1,16
sl4x4_011,NE,0,-2,changed_periodic,,105,2,46
sl4x4_011,NE,0,-1,changed_periodic,,78,2,15
sl4x4_011,NE,0,0,unresolved_by_horizon,,,,5
sl4x4_011,NE,0,1,changed_periodic,,56,1,8
sl4x4_011,NE,0,2,unresolved_by_horizon,,,,9
sl4x4_011,NE,0,3,changed_periodic,,218,2,55
sl4x4_011,NE,0,4,changed_periodic,,220,2,55
sl4x4_011,NE,0,5,unresolved_by_horizon,,,,9
sl4x4_011,NE,0,6,changed_periodic,,66,1,8
sl4x4_011,NE,0,7,unresolved_by_horizon,,,,5
sl4x4_011,NE,0,8,changed_periodic,,96,2,15
sl4x4_011,NE,0,9,changed_periodic,,127,2,46
sl4x4_011,NE,0,10,changed_periodic,,146,1,16
sl4x4_011,NE,1,-3,changed_periodic,,119,1,16
sl4x4_011,NE,1,-2,changed_periodic,,104,2,46
sl4x4_011,NE,1,-1,changed_periodic,,77,2,15
sl4x4_011,NE,1,0,unresolved_by_horizon,,,,5
sl4x4_011,NE,1,1,changed_periodic,,55,1,8
sl4x4_011,NE,1,2,unresolved_by_horizon,,,,9
sl4x4_011,NE,1,3,changed_periodic,,217,2,55
sl4x4_011,NE,1,4,changed_periodic,,219,2,55
sl4x4_011,NE,1,5,unresolved_by_horizon,,,,9
sl4x4_011,NE,1,6,changed_periodic,,65,1,8
sl4x4_011,NE,1,7,unresolved_by_horizon,,,,5
sl4x4_011,NE,1,8,changed_periodic,,95,2,15
sl4x4_011,NE,1,9,changed_periodic,,126,2,46
sl4x4_011,NE,1,10,changed_periodic,,145,1,16
sl4x4_011,NE,2,-3,changed_periodic,,118,1,16
sl4x4_011,NE,2,-2,changed_periodic,,103,2,46
sl4x4_011,NE,2,-1,changed_periodic,,76,2,15
sl4x4_011,NE,2,0,unresolved_by_horizon,,,,5
sl4x4_011,NE,2,1,changed_periodic,,54,1,8
sl4x4_011,NE,2,2,unresolved_by_horizon,,,,9
sl4x4_011,NE,2,3,changed_periodic,,216,2,55
sl4x4_011,NE,2,4,changed_periodic,,218,2,55
sl4x4_011,NE,2,5,unresolved_by_horizon,,,,9
sl4x4_011,NE,2,6,changed_periodic,,64,1,8
sl4x4_011,NE,2,7,unresolved_by_horizon,,,,5
sl4x4_011,NE,2,8,changed_periodic,,94,2,15
sl4x4_011,NE,2,9,changed_periodic,,125,2,46
sl4x4_011,NE,2,10,changed_periodic,,144,1,16
sl4x4_011,NE,3,-3,changed_periodic,,117,1,16
sl4x4_011,NE,3,-2,changed_periodic,,102,2,46
sl4x4_011,NE,3,-1,changed_periodic,,75,2,15
sl4x4_011,NE,3,0,unresolved_by_horizon,,,,5
sl4x4_011,NE,3,1,changed_periodic,,53,1,8
sl4x4_011,NE,3,2,unresolved_by_horizon,,,,9
sl4x4_011,NE,3,3,changed_periodic,,215,2,55
sl4x4_011,NE,3,4,changed_periodic,,217,2,55
sl4x4_011,NE,3,5,unresolved_by_horizon,,,,9
sl4x4_011,NE,3,6,changed_periodic,,63,1,8
sl4x4_011,NE,3,7,unresolved_by_horizon,,,,5
sl4x4_011,NE,3,8,changed_periodic,,93,2,15
sl4x4_011,NE,3,9,changed_periodic,,124,2,46
sl4x4_011,NE,3,10,changed_periodic,,143,1,16
sl4x4_012,SE,0,-6,unresolved_by_horizon,,,,49
sl4x4_012,SE,0,-5,changed_periodic,,230,2,55
sl4x4_012,SE,0,-4,changed_periodic,,56,1,4
sl4x4_012,SE,0,-3,changed_periodic,,70,1,0
sl4x4_012,SE,0,-2,unresolved_by_horizon,,,,91
sl4x4_012,SE,0,-1,changed_periodic,,43,1,6
sl4x4_012,SE,0,0,changed_periodic,,41,1,6
sl4x4_012,SE,0,1,unresolved_by_horizon,,,,92
sl4x4_012,SE,0,2,changed_periodic,,60,1,0
sl4x4_012,SE,0,3,changed_periodic,,42,1,4
sl4x4_012,SE,0,4,changed_periodic,,212,2,55
sl4x4_012,SE,0,5,unresolved_by_horizon,,,,78
sl4x4_012,SE,1,-6,unresolved_by_horizon,,,,55
sl4x4_012,SE,1,-5,changed_periodic,,229,2,55
sl4x4_012,SE,1,-4,changed_periodic,,55,1,4
sl4x4_012,SE,1,-3,changed_periodic,,69,1,0
sl4x4_012,SE,1,-2,unresolved_by_horizon,,,,97
sl4x4_012,SE,1,-1,changed_periodic,,42,1,6
sl4x4_012,SE,1,0,changed_periodic,,40,1,6
sl4x4_012,SE,1,1,unresolved_by_horizon,,,,95
sl4x4_012,SE,1,2,changed_periodic,,59,1,0
sl4x4_012,SE,1,3,changed_periodic,,41,1,4
sl4x4_012,SE,1,4,changed_periodic,,211,2,55
sl4x4_012,SE,1,5,unresolved_by_horizon,,,,76
sl4x4_012,SE,2,-6,unresolved_by_horizon,,,,49
sl4x4_012,SE,2,-5,changed_periodic,,228,2,55
sl4x4_012,SE,2,-4,changed_periodic,,54,1,4
sl4x4_012,SE,2,-3,changed_periodic,,68,1,0
sl4x4_012,SE,2,-2,unresolved_by_horizon,,,,92
sl4x4_012,SE,2,-1,changed_periodic,,41,1,6
sl4x4_012,SE,2,0,changed_periodic,,39,1,6
sl4x4_012,SE,2,1,unresolved_by_horizon,,,,100
sl4x4_012,SE,2,2,changed_periodic,,58,1,0
sl4x4_012,SE,2,3,changed_periodic,,40,1,4
sl4x4_012,SE,2,4,changed_periodic,,210,2,55
sl4x4_012,SE,2,5,unresolved_by_horizon,,,,82
sl4x4_012,SE,3,-6,unresolved_by_horizon,,,,53
sl4x4_012,SE,3,-5,changed_periodic,,227,2,55
sl4x4_012,SE,3,-4,changed_periodic,,53,1,4
sl4x4_012,SE,3,-3,changed_periodic,,67,1,0
sl4x4_012,SE,3,-2,unresolved_by_horizon,,,,97
sl4x4_012,SE,3,-1,changed_periodic,,40,1,6
sl4x4_012,SE,3,0,changed_periodic,,38,1,6
sl4x4_012,SE,3,1,unresolved_by_horizon,,,,105
sl4x4_012,SE,3,2,changed_periodic,,57,1,0
sl4x4_012,SE,3,3,changed_periodic,,39,1,4
sl4x4_012,SE,3,4,changed_periodic,,209,2,55
sl4x4_012,SE,3,5,unresolved_by_horizon,,,,65
sl4x4_012,SW,0,-8,unresolved_by_horizon,,,,51
sl4x4_012,SW,0,-7,changed_periodic,,200,2,55
sl4x4_012,SW,0,-6,changed_periodic,,30,1,4
sl4x4_012,SW,0,-5,changed_periodic,,48,1,0
sl4x4_012,SW,0,-4,unresolved_by_horizon,,,,91
sl4x4_012,SW,0,-3,changed_periodic,,29,1,6
sl4x4_012,SW,0,-2,changed_periodic,,31,1,6
sl4x4_012,SW,0,-1,unresolved_by_horizon,,,,93
sl4x4_012,SW,0,0,changed_periodic,,58,1,0
sl4x4_012,SW,0,1,changed_periodic,,44,1,4
sl4x4_012,SW,0,2,changed_periodic,,218,2,55
sl4x4_012,SW,0,3,unresolved_by_horizon,,,,59
sl4x4_012,SW,1,-8,unresolved_by_horizon,,,,50
sl4x4_012,SW,1,-7,changed_periodic,,199,2,55
sl4x4_012,SW,1,-6,changed_periodic,,29,1,4
sl4x4_012,SW,1,-5,changed_periodic,,47,1,0
sl4x4_012,SW,1,-4,unresolved_by_horizon,,,,96
sl4x4_012,SW,1,-3,changed_periodic,,28,1,6
sl4x4_012,SW,1,-2,changed_periodic,,30,1,6
sl4x4_012,SW,1,-1,unresolved_by_horizon,,,,89
sl4x4_012,SW,1,0,changed_periodic,,57,1,0
sl4x4_012,SW,1,1,changed_periodic,,43,1,4
sl4x4_012,SW,1,2,changed_periodic,,217,2,55
sl4x4_012,SW,1,3,unresolved_by_horizon,,,,62
sl4x4_012,SW,2,-8,unresolved_by_horizon,,,,41
sl4x4_012,SW,2,-7,changed_periodic,,198,2,55
sl4x4_012,SW,2,-6,changed_periodic,,28,1,4
sl4x4_012,SW,2,-5,changed_periodic,,46,1,0
sl4x4_012,SW,2,-4,unresolved_by_horizon,,,,94
sl4x4_012,SW,2,-3,changed_periodic,,27,1,6
sl4x4_012,SW,2,-2,changed_periodic,,29,1,6
sl4x4_012,SW,2,-1,unresolved_by_horizon,,,,100
sl4x4_012,SW,2,0,changed_periodic,,56,1,0
sl4x4_012,SW,2,1,changed_periodic,,42,1,4
sl4x4_012,SW,2,2,changed_periodic,,216,2,55
sl4x4_012,SW,2,3,unresolved_by_horizon,,,,69
sl4x4_012,SW,3,-8,unresolved_by_horizon,,,,73
sl4x4_012,SW,3,-7,changed_periodic,,213,2,55
sl4x4_012,SW,3,-6,changed_periodic,,43,1,4
sl4x4_012,SW,3,-5,changed_periodic,,61,1,0
sl4x4_012,SW,3,-4,unresolved_by_horizon,,,,88
sl4x4_012,SW,3,-3,changed_periodic,,42,1,6
sl4x4_012,SW,3,-2,changed_periodic,,44,1,6
sl4x4_012,SW,3,-1,unresolved_by_horizon,,,,95
sl4x4_012,SW,3,0,changed_periodic,,71,1,0
sl4x4_012,SW,3,1,changed_periodic,,57,1,4
sl4x4_012,SW,3,2,changed_periodic,,231,2,55
sl4x4_012,SW,3,3,unresolved_by_horizon,,,,54
sl4x4_012,NW,0,-6,unresolved_by_horizon,,,,59
sl4x4_012,NW,0,-5,changed_periodic,,218,2,55
sl4x4_012,NW,0,-4,changed_periodic,,44,1,4
sl4x4_012,NW,0,-3,changed_periodic,,58,1,0
sl4x4_012,NW,0,-2,unresolved_by_horizon,,,,93
sl4x4_012,NW,0,-1,changed_periodic,,31,1,6
sl4x4_012,NW,0,0,changed_periodic,,29,1,6
sl4x4_012,NW,0,1,unresolved_by_horizon,,,,91
sl4x4_012,NW,0,2,changed_periodic,,48,1,0
sl4x4_012,NW,0,3,changed_periodic,,30,1,4
sl4x4_012,NW,0,4,changed_periodic,,200,2,55
sl4x4_012,NW,0,5,unresolved_by_horizon,,,,51
sl4x4_012,NW,1,-6,unresolved_by_horizon,,,,62
sl4x4_012,NW,1,-5,changed_periodic,,217,2,55
sl4x4_012,NW,1,-4,changed_periodic,,43,1,4
sl4x4_012,NW,1,-3,changed_periodic,,57,1,0
sl4x4_012,NW,1,-2,unresolved_by_horizon,,,,89
sl4x4_012,NW,1,-1,changed_periodic,,30,1,6
sl4x4_012,NW,1,0,changed_periodic,,28,1,6
sl4x4_012,NW,1,1,unresolved_by_horizon,,,,96
sl4x4_012,NW,1,2,changed_periodic,,47,1,0
sl4x4_012,NW,1,3,changed_periodic,,29,1,4
sl4x4_012,NW,1,4,changed_periodic,,199,2,55
sl4x4_012,NW,1,5,unresolved_by_horizon,,,,50
sl4x4_012,NW,2,-6,unresolved_by_horizon,,,,69
sl4x4_012,NW,2,-5,changed_periodic,,216,2,55
sl4x4_012,NW,2,-4,changed_periodic,,42,1,4
sl4x4_012,NW,2,-3,changed_periodic,,56,1,0
sl4x4_012,NW,2,-2,unresolved_by_horizon,,,,100
sl4x4_012,NW,2,-1,changed_periodic,,29,1,6
sl4x4_012,NW,2,0,changed_periodic,,27,1,6
sl4x4_012,NW,2,1,unresolved_by_horizon,,,,94
sl4x4_012,NW,2,2,changed_periodic,,46,1,0
sl4x4_012,NW,2,3,changed_periodic,,28,1,4
sl4x4_012,NW,2,4,changed_periodic,,198,2,55
sl4x4_012,NW,2,5,unresolved_by_horizon,,,,41
sl4x4_012,NW,3,-6,unresolved_by_horizon,,,,54
sl4x4_012,NW,3,-5,changed_periodic,,231,2,55
sl4x4_012,NW,3,-4,changed_periodic,,57,1,4
sl4x4_012,NW,3,-3,changed_periodic,,71,1,0
sl4x4_012,NW,3,-2,unresolved_by_horizon,,,,95
sl4x4_012,NW,3,-1,changed_periodic,,44,1,6
sl4x4_012,NW,3,0,changed_periodic,,42,1,6
sl4x4_012,NW,3,1,unresolved_by_horizon,,,,88
sl4x4_012,NW,3,2,changed_periodic,,61,1,0
sl4x4_012,NW,3,3,changed_periodic,,43,1,4
sl4x4_012,NW,3,4,changed_periodic,,213,2,55
sl4x4_012,NW,3,5,unresolved_by_horizon,,,,73
sl4x4_012,NE,0,-2,unresolved_by_horizon,,,,78
sl4x4_012,NE,0,-1,changed_periodic,,212,2,55
sl4x4_012,NE,0,0,changed_periodic,,42,1,4
sl4x4_012,NE,0,1,changed_periodic,,60,1,0
sl4x4_012,NE,0,2,unresolved_by_horizon,,,,92
sl4x4_012,NE,0,3,changed_periodic,,41,1,6
sl4x4_012,NE,0,4,changed_periodic,,43,1,6
sl4x4_012,NE,0,5,unresolved_by_horizon,,,,91
sl4x4_012,NE,0,6,changed_periodic,,70,1,0
sl4x4_012,NE,0,7,changed_periodic,,56,1,4
sl4x4_012,NE,0,8,changed_periodic,,230,2,55
sl4x4_012,NE,0,9,unresolved_by_horizon,,,,49
sl4x4_012,NE,1,-2,unresolved_by_horizon,,,,76
sl4x4_012,NE,1,-1,changed_periodic,,211,2,55
sl4x4_012,NE,1,0,changed_periodic,,41,1,4
sl4x4_012,NE,1,1,changed_periodic,,59,1,0
sl4x4_012,NE,1,2,unresolved_by_horizon,,,,95
sl4x4_012,NE,1,3,changed_periodic,,40,1,6
sl4x4_012,NE,1,4,changed_periodic,,42,1,6
sl4x4_012,NE,1,5,unresolved_by_horizon,,,,97
sl4x4_012,NE,1,6,changed_periodic,,69,1,0
sl4x4_012,NE,1,7,changed_periodic,,55,1,4
sl4x4_012,NE,1,8,changed_periodic,,229,2,55
sl4x4_012,NE,1,9,unresolved_by_horizon,,,,55
sl4x4_012,NE,2,-2,unresolved_by_horizon,,,,82
sl4x4_012,NE,2,-1,changed_periodic,,210,2,55
sl4x4_012,NE,2,0,changed_periodic,,40,1,4
sl4x4_012,NE,2,1,changed_periodic,,58,1,0
